epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,135.028,1.11338,3.42703,1.22285,0,0,0,0,0,12.3627,0,0.0002222,0.0002222,0.0002222
2,265.445,1.02642,2.04045,1.10007,0,0,0,0,0,11.7433,0,0.000446491,0.000446491,0.000446491
